UserID,DBH,Common_Name,Tree_Height,Crown_Width_NS,Crown_Width_EW,Crown_Base_Height,Collected_By,Edible
24810,31.6,Northern Red Oak,74,50,46,10,Volunteer,NA
24811,0.4,Douglas-Fir,8,6,6,0,STAFF,NA
24812,26.3,Dawn Redwood,79,30,40,6,STAFF,NA
24813,8.8,Sitka Spruce,43,20,20,3,STAFF,NA
24814,2,Kousa Dogwood,18,13,13,3,Staff,NA
12137,35.6,Grand Fir,141,38,37,5,Staff,NA
12216,42.6,Douglas-Fir,118,48,56,16,Staff,NA
10628,34.6,Douglas-Fir,122,39,35,20,Volunteer,NA
11977,21.5,Littleleaf Linden,83,46,44,6,Volunteer,NA
12183,41.5,Coast Redwood,101,49,45,0,Staff,NA
12201,22.6,Littleleaf Linden,100,68,58,5,Staff,NA
12331,3,Harlequin Glory Bower,22,15,17,5,Staff,NA
22533,34.5,Douglas-Fir,131,42,37,11,Staff,NA
12349,34.2,Douglas-Fir,130,29,25,42,Staff,NA
10820,19.1,Pin Oak,77,48,51,8,Staff,NA
22479,44.9,Douglas-Fir,179,36,44,59,Staff,NA
19476,29.6,Douglas-Fir,114,28,43,15,Staff,NA
10626,46.5,Douglas-Fir,140,60,48,30,Volunteer,NA
10494,38.5,Douglas-Fir,123,75,51,5,Staff,NA
10062,42.1,Douglas-Fir,153,41,41,27,STAFF,NA
12110,21.5,Littleleaf Linden,83,40,44,6,Volunteer,NA
22478,26.8,Douglas-Fir,125,23,24,72,Staff,NA
18129,28.2,Japanese Flowering Cherry,23,17,26,6,Staff,NA
24810,31.6,Northern Red Oak,74,50,46,10,Volunteer,NA
9150,37.7,Silver Linden,98,43,72,10,Volunteer,NA
12415,42.1,Grand Fir,140,35,30,70,Volunteer,NA
22529,5.1,Douglas-Fir,26,16,12,6,STAFF,NA
18269,2.7,American Hophornbeam,9,9,9,4,STAFF,NA
18898,5.7,Sargent's Cherry,19,9,13,9,Staff,NA
22091,9.5,Tuliptree,45,26,33,4,STAFF,NA
22912,43.5,Douglas-Fir,126,51,32,27,Staff,NA
22570,37.5,Douglas-Fir,135,34,28,4,Staff,NA
9108,14.1,Red-Silver Maple Hybrid,56,34,31,16,Volunteer,NA
12227,10.5,Cucumber Magnolia,38,40,33,4,Staff,NA
11175,47.3,Douglas-Fir,154,66,64,10,Staff,NA
9045,37,Silver Linden,114,66,75,17,volunteer,NA
9958,2.8,Eastern Dogwood,16,16,16,4,Staff,NA
22045,6.5,Bigleaf Maple,29,31,28,0,Staff,NA
10660,39.3,Douglas-Fir,154,55,49,35,STAFF,NA
10879,7.2,Vine Maple,23,22,23,7,Staff,NA
19438,56.4,Douglas-Fir,149,67,58,9,Staff,NA
19440,6.6,Ornamental Crabapple,14,24,22,5,Staff,NA
12334,14.2,Bigleaf Maple,66,48,38,14,Staff,NA
19456,17,"Paperbark Cherry, Birchbark Cherry, Tibetan Cherry",29,46,37,2,STAFF,NA
9236,9.2,Ornamental Crabapple,27,24,23,5,Volunteer,NA
11294,38.5,Douglas-Fir,147,55,63,37,STAFF,NA
18222,36,Douglas-Fir,90,55,54,6,STAFF,NA
19991,14.1,London Plane Tree,30,31,33,4,STAFF,NA
10485,2.4,Harlequin Glory Bower,13,10,10,0,Staff,NA
22474,14.7,Douglas-Fir,94,28,29,12,Staff,NA
12408,2.4,Douglas-Fir,14,10,10,0,STAFF,NA
10864,25.9,Douglas-Fir,135,38,32,41,STAFF,NA
18190,20.4,"English Hawthorn, Common Hawthorn",44,35,36,0,STAFF,NA
18274,26,Japanese Flowering Cherry,29,22,36,7,Staff,NA
12378,13.2,Common Hackberry,47,29,28,3,Staff,NA
22523,21.7,Hinoki Falsecypress,73,17,30,8,Staff,NA
22879,0.3,Oregon White Oak,4,1,1,0,Staff,Yes - nuts
12324,26.6,Douglas-Fir,123,38,37,33,STAFF,NA
18126,10.4,Japanese Cedar,25,17,13,0,STAFF,NA
9238,52.8,Douglas-Fir,158,60,55,25,Volunteer,NA
9252,37.3,Northern Red Oak,108,71,83,10,volunteer,NA
6866,14.5,Norway Maple,33,34,27,7,Staff,NA
19491,52.4,Bigleaf Maple,67,57,71,5,STAFF,NA
9277,11.5,Red Maple,50,41,41,8,volunteer,NA
11997,15,Northern Red Oak,67,63,36,6,Volunteer,NA
10589,39.2,Douglas-Fir,150,51,40,51,Volunteer,NA
19501,19,Douglas-Fir,83,35,30,25,STAFF,NA
15027,36.9,Douglas-Fir,114,52,36,9,Staff,NA
19562,40.3,Douglas-Fir,173,59,48,95,Staff,NA
10866,37.7,Douglas-Fir,87,36,32,15,STAFF,NA
6909,33.2,Pin Oak,112,74,61,15,Staff,NA
18863,10.5,Japanese Zelkova,32,38,37,8,Staff,NA
11956,32.7,Unknown (Dead),86,99999,99999,NA,volunteer,NA
18873,11.2,London Plane Tree,54,60,56,4,Staff,NA
22950,19.3,Douglas-Fir,35,29,24,19,Staff,NA
9900,3,Vine Maple,14,17,17,1,STAFF,NA
10804,8.3,Western Redcedar,21,22,21,0,Staff,NA
11027,21.4,Oregon Myrtle,83,36,44,5,Staff,NA
10681,36,Douglas-Fir,136,41,35,31,Staff,NA
12104,25,Douglas-Fir,120,24,23,9,STAFF,NA
10916,33.5,Douglas-Fir,153,42,63,50,Staff,NA
22039,27.8,Douglas-Fir,126,35,33,36,STAFF,NA
10013,14,Sycamore Maple,60,43,46,16,STAFF,NA
9007,29.7,Western Redcedar,88,34,33,6,Volunteer,NA
18886,42.9,Douglas-Fir,186,36,51,32,Staff,NA
10875,11.4,Pacific Dogwood,40,27,31,10,Staff,NA
18210,39.2,Deodar Cedar,78,61,58,2,Staff,NA
6862,24.8,London Plane Tree,69,53,66,12,Staff,NA
10467,36,European Beech,115,49,63,7,Staff,NA
10927,14.5,Japanese Flowering Cherry,20,39,27,4,Staff,NA
22004,12.4,Grand Fir,75,26,32,1,STAFF,NA
9106,39.4,Western Redcedar,94,25,35,0,Volunteer,NA
9211,21.5,Sugar Maple,87,42,37,20,Staff,NA
15053,1.5,Dogwood,12,5,6,5,Staff,NA
12111,23.5,Littleleaf Linden,81,38,36,6,STAFF,NA
18854,33.7,Douglas-Fir,81,32,36,25,Staff,NA
9015,33.2,Silver Linden,132,65,53,16,volunteer,NA
9972,18.4,"Arborvitae, Eastern Arborvitae, Northern White-Cedar",41,15,30,8,STAFF,NA
12333,3,Harlequin Glory Bower,22,15,17,5,Staff,NA
19875,36.8,Douglas-Fir,166,44,41,63,STAFF,NA
11259,29.2,Bigleaf Maple,89,73,71,1,Staff,NA
19881,31.4,Douglas-Fir,151,30,39,53,STAFF,NA
10736,28.8,Douglas-Fir,138,44,44,43,Staff,NA
11227,40.5,Douglas-Fir,159,49,51,28,Staff,NA
6883,16.4,Flowering Plum,41,40,37,3,Staff,NA
10992,10.4,Paper Birch,73,18,27,17,Staff,NA
9292,36.2,Bigleaf Maple,119,90,59,12,Volunteer,NA
9124,39.5,Douglas-Fir,124,41,34,47,Volunteer,NA
12413,6.5,Harlequin Glory Bower,19,13,17,4,Staff,NA
11025,45.1,Coast Redwood,123,41,33,5,Staff,NA
10633,24.3,Douglas-Fir,123,26,35,60,Volunteer,NA
6914,21.1,Flowering Plum,38,19,35,7,Staff,NA
10677,25.6,Sugar Maple,74,60,48,19,STAFF,NA
6882,22.2,Ponderosa Pine,53,38,36,4,Staff,NA
11988,20.5,Douglas-Fir,120,39,30,7,Volunteer,NA
21988,8.1,Douglas-Fir,48,28,25,0,STAFF,NA
6874,23.8,Incense Cedar,57,22,22,4,Staff,NA
11962,30,Littleleaf Linden,92,50,47,6,Volunteer,NA
9241,51.3,Northern Red Oak,138,74,86,22,volunteer,NA
19995,59.3,Douglas-Fir,147,59,64,1,Staff,NA
9263,37.3,Douglas-Fir,138,43,36,63,Volunteer,NA
22549,29.5,Douglas-Fir,141,38,36,27,Staff,NA
10147,42,Douglas-Fir,126,51,42,6,Volunteer,NA
10856,13.6,Norway Maple,57,51,50,5,STAFF,NA
22472,3.9,Douglas-Fir,29,10,9,15,Staff,NA
18918,19.5,London Plane Tree,52,73,60,6,STAFF,NA
9136,35.4,Douglas-Fir,113,41,38,6,Volunteer,NA
12226,7.7,Vine Maple,24,28,36,2,STAFF,NA
19497,33,Douglas-Fir,133,43,47,20,Staff,NA
9229,14.4,Sycamore Maple,56,29,21,10,STAFF,NA
19528,32,Douglas-Fir,111,46,33,38,Staff,NA
10534,19.5,Incense Cedar,88,10,10,4,Staff,NA
19408,13.4,European Beech,54,40,50,3,Staff,NA
10113,53.7,Douglas-Fir,162,84,67,41,Volunteer,NA
10644,37,Douglas-Fir,96,40,44,34,Volunteer,NA
11068,4.6,"Portugal Laurel, Portuguese Laurel",32,9,9,12,STAFF,NA
18163,13.3,Douglas-Fir,36,28,22,0,Staff,NA
10381,6,Flowering Plum,18,23,22,0,Staff,NA
10366,36.1,Douglas-Fir,125,29,45,25,Staff,NA
18140,7.5,Himalayan Spruce,20,17,18,0,STAFF,NA
12330,3.5,Harlequin Glory Bower,13,13,12,4,Staff,NA
10149,40.2,Douglas-Fir,117,42,49,9,Volunteer,NA
11191,36.9,Douglas-Fir,142,56,50,61,Staff,NA
19389,9.6,Ornamental Crabapple,22,23,26,6,Staff,NA
11122,48.1,Douglas-Fir,161,57,55,38,Staff,NA
10168,38,Douglas-Fir,160,50,54,40,volunteer,NA
14994,23,Japanese Flowering Cherry,31,42,40,0,Staff,NA
12418,4.5,Common Hackberry,26,22,21,6,Volunteer,NA
9944,45.9,Giant Sequoia,108,33,41,18,Staff,NA
10596,26.3,Douglas-Fir,152,28,34,38,Volunteer,NA
9225,38.5,Douglas-Fir,156,54,40,9,Volunteer,NA
10688,41.5,Douglas-Fir,170,46,41,100,Staff,NA
9937,16.6,Austrian Black Pine,64,20,20,46,STAFF,NA
6859,22.9,Norway Maple,53,53,48,5,STAFF,NA
15068,50.7,Douglas-Fir,168,61,67,54,Staff,NA
19577,27.8,Douglas-Fir,136,36,38,44,Staff,NA
10638,41.8,Douglas-Fir,166,60,57,70,STAFF,NA
12213,34.3,Oregon Ash,90,55,49,23,Staff,NA
19519,39,Douglas-Fir,148,70,50,4,Staff,NA
9090,3.3,Japanese Zelkova,18,11,14,7,Volunteer,NA
12867,35.6,Douglas-Fir,85,56,54,15,Staff,NA
10813,30.3,Douglas-Fir,140,29,27,60,Staff,NA
22563,27.5,Douglas-Fir,129,29,37,48,STAFF,NA
10148,30.8,Douglas-Fir,144,43,38,62,Volunteer,NA
